Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-08 00:00:00-05:00,0.058001322932958205,0.05959758855319102,0.058001322932958205,0.05853341147303581,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05853344491502479,0.06012971144725463,0.05853344491502479,0.059597622603178024,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.059597609637607026,0.06066178709424647,0.058533432180967584,0.06012969836592674,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06066176877437594,0.06225864648804399,0.06066176877437594,0.061193857342004776,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.06119388527245901,0.06225867490449545,0.06119388527245901,0.06172597408294678,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.061725974082946784,0.061725974082946784,0.0595976188409957,0.06172597408294678,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.061725965817115855,0.06438702152426903,0.06119387707788101,0.06385493278503418,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.0638549051377653,0.0643869936466217,0.0638549051377653,0.0643869936466217,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06438701940549672,0.06438701940549672,0.06172596378591044,0.06225866451859474,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06225866451859474,0.06279075324032024,0.060661786342459445,0.06225866451859474,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.06225864648804399,0.06225864648804399,0.06119385734200477,0.061193857342004776,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06119387178683921,0.06172596048006776,0.06066178309361066,0.06145991384983063,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.0614599314165845,0.06864374512302872,0.061193889277551726,0.06757956743240356,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06811166199948147,0.07476338741939571,0.06811166199948147,0.07183689624071121,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07183686841836509,0.07290104578623238,0.07130416772351611,0.07236895710229874,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.0723689653906911,0.0723689653906911,0.06970790965533774,0.07023999840021133,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07023999250922446,0.07077208120947207,0.06704746030773874,0.0686437264084816,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06864374512302872,0.06864374512302872,0.06651538974177841,0.06757956743240356,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06757956743240356,0.06864374512302872,0.067047478587091,0.06757956743240356,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.0675795355605402,0.0675795355605402,0.06704744696617126,0.06704744696617126,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06757956743240356,0.06864374512302872,0.06757956743240356,0.06757956743240356,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06757956743240356,0.06811165627771613,0.06651538974177841,0.06757956743240356,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06757953227491102,0.06811162084341049,0.06704744370641155,0.06811162084341049,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06811165627771613,0.06811165627771613,0.06757956743240356,0.06757956743240356,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06757953227491102,0.06970788654890892,0.06757953227491102,0.06811162084341049,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06811163770823397,0.06917581510872921,0.06811163770823397,0.0686437264084816,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06864370941190998,0.06864370941190998,0.06811162084341049,0.06811162084341049,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06811162084341049,0.06917579798040945,0.06811162084341049,0.06811162084341049,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06811163770823397,0.07023999250922446,0.06811163770823397,0.0686437264084816,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06864374512302872,0.06864374512302872,0.067047478587091,0.06757956743240356,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.0675795355605402,0.0675795355605402,0.06651535837180234,0.06704744696617126,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.0670474654725646,0.06757955421380028,0.06598328799009323,0.06598328799009323,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06598328799009323,0.06651537673132892,0.06598328799009323,0.06598328799009323,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06598328799009323,0.0670474654725646,0.06598328799009323,0.06598328799009323,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.0659832665694126,0.06811162084341049,0.0659832665694126,0.06811162084341049,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06811164342071699,0.07023999840021133,0.06811164342071699,0.07023999840021133,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07024001755952569,0.07290107402073331,0.06970792866951463,0.07183689624071121,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07236896479593567,0.07556149723893975,0.07236896479593567,0.07449731975793839,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07449731183803332,0.07449731183803332,0.07236895710229874,0.07236895710229874,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07236895710229874,0.07236895710229874,0.07130416772351611,0.07236895710229874,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07236898513072226,0.07290107402073331,0.0713041953395478,0.07183689624071121,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07183687771125882,0.07290105521678925,0.07130417694749912,0.07290105521678925,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07290105521678925,0.07290105521678925,0.07183687771125882,0.07290105521678925,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07290107550424113,0.07290107550424113,0.06970793008804321,0.06970793008804321,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.06970793008804321,0.06970793008804321,0.06864375228636552,0.06970793008804321,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.06970793008804321,0.06970793008804321,0.06864375228636552,0.06970793008804321,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.06970788993801591,0.06970788993801591,0.06651535837180234,0.06704744696617126,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06704744696617126,0.0675795355605402,0.06651535837180234,0.06704744696617126,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06704745990043783,0.0675795485974531,0.06598328250640727,0.06651537120342255,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.067047478587091,0.06864374512302872,0.067047478587091,0.06757956743240356,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.0675795355605402,0.0675795355605402,0.0659832697774334,0.06704744696617126,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06704745990043783,0.0675795485974531,0.06598328250640727,0.06651537120342255,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.066515384750224,0.06704747355560671,0.066515384750224,0.0667814314365387,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06678143644805822,0.06757956743240356,0.06545121205115327,0.06757956743240356,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.0675795355605402,0.06811162415490912,0.06651535837180234,0.06704744696617126,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.0670474654725646,0.06757955421380028,0.06598328799009323,0.06598328799009323,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06598328774197357,0.06651537648120842,0.06385493278503418,0.06385493278503418,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06385493084418646,0.06438701956724867,0.06279075339806206,0.06332284212112427,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06332284963206364,0.06704747113528912,0.06279076084588858,0.06545120477676392,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06545120477676392,0.06545120477676392,0.06491911599058885,0.06545120477676392,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06545120477676392,0.06545120477676392,0.06491911599058885,0.06545120477676392,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06598328250640727,0.06704745990043783,0.06598328250640727,0.06651537120342255,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06651537648120842,0.06651537648120842,0.06385493278503418,0.06385493278503418,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06385493068377122,0.06385493068377122,0.06172596378591044,0.06225866451859474,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06225867883466062,0.06225867883466062,0.0590655337591014,0.059597622603178024,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.059597624649055644,0.0601297135113979,0.05534091375031761,0.058001358062028885,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.058001356070948175,0.060661800291331246,0.058001356070948175,0.059597622603178024,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05800136298032546,0.060129718610170996,0.05800136298032546,0.05879949405789375,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05879948705343959,0.060661800291331246,0.058001356070948175,0.059597622603178024,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06012970765148347,0.061725974082946784,0.06012970765148347,0.06172597408294678,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.061725976681513146,0.06279076635837555,0.06119388784862528,0.06279076635837555,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06279075339806206,0.06385493084418646,0.061193875217915125,0.06332284212112427,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06332284212112427,0.06438701956724867,0.06332284212112427,0.06332284212112427,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06332284963206364,0.06545120477676392,0.06332284963206364,0.06545120477676392,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06545119900273873,0.06651537648120842,0.06385493278503418,0.06385493278503418,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06491911050762186,0.0670474654725646,0.06491911050762186,0.06598328799009323,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06598328250640727,0.06704745990043783,0.06598328250640727,0.06651537120342255,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06651536515764943,0.06651536515764943,0.06491909921169281,0.06491909921169281,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06491910829031086,0.06545119701337307,0.06225866467499987,0.06332284212112427,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06332282362330165,0.06332282362330165,0.05906550307148945,0.061193857342004776,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.061193866501235296,0.061725955148504826,0.06066177785396576,0.06066177785396576,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06066178709424647,0.06119387582256619,0.059597609637607026,0.06012969836592674,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06012969836592675,0.06012969836592675,0.058533432180967584,0.06012969836592674,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06012971144725463,0.060661800291331246,0.05959762260317802,0.059597622603178024,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.05959759821385453,0.06012968684018275,0.05800133233486989,0.05906550958752632,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.05906550001311341,0.05959758855319102,0.058001322932958205,0.05853341147303581,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.0585334209611981,0.06012968684018275,0.0585334209611981,0.05906550958752632,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06012968020674711,0.0617259459096336,0.06012968020674711,0.061193857342004776,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06119388784862528,0.06279076635837555,0.06119388784862528,0.06279076635837555,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06279075339806206,0.06332284212112427,0.06225866467499987,0.06332284212112427,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06332283326573618,0.06545118786034501,0.06332283326573618,0.06491909921169281,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06491911278125044,0.06545120154112119,0.06438702402137969,0.06518515944480896,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06518512869352837,0.0654511706643345,0.0643869936466217,0.0643869936466217,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.0643869936466217,0.06465304018467197,0.0633228166289089,0.0643869936466217,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06438702152426903,0.06438702152426903,0.06385493278503418,0.06385493278503418,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06385493278503418,0.06491911026350387,0.06385493278503418,0.06385493278503418,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06385494402415129,0.06438703285703917,0.061725976681513146,0.06279076635837555,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06279076635837555,0.06279076635837555,0.061725976681513146,0.06279076635837555,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06279075324032024,0.06279075324032024,0.06225866451859474,0.06225866451859474,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06225866451859474,0.06279075324032024,0.06172596378591044,0.06225866451859474,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06225866451859474,0.06279075324032024,0.06225866451859474,0.06225866451859474,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06225865580664752,0.06279074445391705,0.05959760055942669,0.06066177785396576,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06066177546651096,0.06066177546651096,0.05826737436441142,0.05906550958752632,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05853341852953402,0.05853341852953402,0.05587297550841619,0.057469241321086884,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05853343145555746,0.06225866451859474,0.05853343145555746,0.06225866451859474,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06225865596843176,0.06491909921169281,0.0617259553089048,0.06491909921169281,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06491908215547809,0.0654511706643345,0.0643869936466217,0.0643869936466217,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06438702720441378,0.06704747113528912,0.06438702720441378,0.06545120477676392,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.0654511706643345,0.0659832591731909,0.0643869936466217,0.0643869936466217,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06438703014644653,0.06491911895693431,0.061725974082946784,0.06172597408294678,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06172596455088591,0.062258665290172016,0.06012969836592675,0.06012969836592674,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06012968020674711,0.06119385734200477,0.05906550307148945,0.061193857342004776,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06119385734200477,0.0617259459096336,0.06012968020674711,0.061193857342004776,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06119388784862528,0.06385494402415129,0.0606617990157374,0.06279076635837555,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06279075339806206,0.06438701956724867,0.06279075339806206,0.06332284212112427,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06332284212112427,0.06385493084418646,0.06279075339806206,0.06332284212112427,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06332285519126342,0.06332285519126342,0.06279076635837555,0.06279076635837555,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06279075530656449,0.06438702152426903,0.06279075530656449,0.06385493278503418,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.063854920004067,0.063854920004067,0.06279074273859915,0.06305678933858871,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06305681040385047,0.06332285252547099,0.061725974082946784,0.06172597408294678,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.061725974082946784,0.06225867490449545,0.06119388527245901,0.06172597408294678,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06172596455088591,0.06172596455088591,0.06012969836592675,0.06012969836592674,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06012969836592675,0.06119387582256619,0.06012969836592675,0.06012969836592674,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06012971144725463,0.06119388913540787,0.05853344491502479,0.059597622603178024,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.05959762260317802,0.060661800291331246,0.0590655337591014,0.059597622603178024,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.059597609637607026,0.06066178709424647,0.059597609637607026,0.06012969836592674,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.0617259553089048,0.06598327650899723,0.0617259553089048,0.06491909921169281,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.0649191019109062,0.06757954526478345,0.0649191019109062,0.06624932587146759,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06624931313728466,0.06890975141253738,0.06545117800091313,0.06811162084341049,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06811164342071699,0.07183687664581752,0.06811164342071699,0.07023999840021133,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07023999414340797,0.0750294045679997,0.06917581671815388,0.07343313843011856,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07343314288043827,0.07343314288043827,0.07023999840021133,0.07023999840021133,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07077209095451696,0.07183688051256372,0.07077209095451696,0.07130417972803116,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07130417530395392,0.07502940849843907,0.07130417530395392,0.07449731975793839,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07449731975793839,0.07502940849843907,0.07396523101743771,0.07449731975793839,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07449730550697709,0.07715774413330578,0.07449730550697709,0.07662566006183624,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07662568880641772,0.0782219507541223,0.07502942229146617,0.07715777307748795,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07768983385060219,0.08035027235746384,0.07768983385060219,0.08035027235746384,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08035027235746384,0.08114840756331837,0.07981818830988754,0.08035027235746384,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08035027235746384,0.08088236553953022,0.0795521462860994,0.08035027235746384,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08035029569801505,0.08035029569801505,0.07768985641833585,0.07981821149587631,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08035027766602514,0.08247925341129303,0.08035027766602514,0.08247925341129303,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08247923785974917,0.08567176915764556,0.08247923785974917,0.08434154093265533,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08434155946325364,0.0846076106473989,0.08088237340337966,0.08194716274738312,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.0819471860696464,0.08460763472682893,0.08141510181890604,0.08354345709085464,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.0835434307112435,0.08460760801119396,0.08194716019407246,0.08247925341129303,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.0830113406125137,0.08460761118965192,0.0830113406125137,0.08407551795244217,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08407550076638615,0.08726803213357925,0.08407550076638615,0.08726803213357925,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08726806499484606,0.0931216579502546,0.08673597166603997,0.09258956462144852,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09258955021037439,0.09684625964031834,0.092057466098877,0.09471790492534637,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09471793579927318,0.09525002921870107,0.09258958039054993,0.09418585151433945,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09418577435599056,0.09418577435599056,0.08992844588060611,0.09046053886413574,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09099330008029938,0.09205747757039524,0.09099330008029938,0.09099330008029938,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09099330008029938,0.09312165506049111,0.08992850144472556,0.09099330008029938,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.0909932654378168,0.09152534941304634,0.08939638323239789,0.08966242522001266,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.08966240395608464,0.09046053886413574,0.08780009221546098,0.09046053886413574,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09046059475701965,0.09205747757039524,0.08939641726692378,0.09099330008029938,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09099326420091813,0.09152534816891489,0.08620385080575943,0.08620385080575943,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.086203863121657,0.0899284788332342,0.086203863121657,0.0893963947892189,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.08939644355572975,0.0963142067193985,0.08939644355572975,0.0963142067193985,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09684627422289148,0.10057151211317297,0.09684627422289148,0.09950671344995499,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.09950674158847951,0.10802077614887173,0.0963142081325229,0.10748869180679321,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10748865101631805,0.10908491257128933,0.10695655774166651,0.10855282843112946,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.10855286962544541,0.10908495396752395,0.1074886918067932,0.10748869180679321,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.1074886305966372,0.10802071463571673,0.10482819213225963,0.1058923602104187,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10589235009281256,0.10642444321554259,0.10323191188262962,0.10376400500535965,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10429610311985014,0.10642445763006433,0.10429610311985014,0.10429610311985016,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10429613988317579,0.10536031751339464,0.10323196225295693,0.10349800437688828,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10349800217630281,0.10589239950976193,0.10269987582147867,0.10482823103666306,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10482819631464885,0.10536028037495723,0.10429610311985014,0.10429610311985016,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10429606136822496,0.10536023819732256,0.10163562386272429,0.10323188453912735,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10323201249247835,0.10376410613378648,0.10216783434436007,0.10269992798566818,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10269987800509427,0.10376405563531313,0.10163570037487542,0.10349800437688828,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10349796789489725,0.10482819631464885,0.10323192586474306,0.10429610311985016,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10429614541313016,0.10429614541313016,0.10057152807712556,0.10057152807712555,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10057151685747535,0.10110360107419127,0.09631418544025273,0.09791045635938644,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09844252208420642,0.10057149796566281,0.09844252208420642,0.09897461533546448,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09897461925313655,0.10057150194654363,0.09897461925313655,0.1000387966632843,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10003882582407642,0.10110361555554442,0.0995067323966543,0.1008375734090805,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10110353088093216,0.10429606136822496,0.10110353088093216,0.10323188453912735,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10323192586474306,0.10536028037495723,0.10323192586474306,0.10429610311985016,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10429609977609999,0.10536027699708939,0.10429609977609999,0.10536027699708939,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10536028114782076,0.10536028114782076,0.1048281970836093,0.10509423911571503,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10509427315493777,0.10589239950976193,0.10482823103666306,0.10482823103666306,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10482823882369882,0.10589240737584812,0.10057152807712556,0.10057152807712555,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.1005715390527463,0.1021678011896683,0.09950674010430617,0.10163571685552597,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.1016357498375499,0.10429619064059663,0.1016357498375499,0.10269992798566818,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10269989465830563,0.10376407246108531,0.10110362338688862,0.10163571685552597,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10163571837145365,0.10855286962544541,0.10110362489487996,0.10748869180679321,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10748865010304999,0.10961700491458944,0.10695655683291934,0.10908491164445877,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.10908489141764596,0.11493848264217377,0.10908489141764596,0.11493848264217377,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11547056340303803,0.11972789326135175,0.11547056340303803,0.11866309493780136,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11866313612053134,0.12398464500396003,0.11813105191398603,0.1234525516629219,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12345249602497893,0.1324986176807699,0.12238831895700202,0.13143444061279297,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.1303703453423253,0.1303703453423253,0.12558092895344625,0.1277092844247818,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.1277092844247818,0.12824136872536845,0.12504883551836515,0.1277092844247818,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.12770922508486005,0.13781951631985015,0.12770922508486005,0.13462698459625244,117014400,0.0,0.0
